,value,value_classification,timestamp,time_until_update
1203,14,Extreme Fear,2022-05-16 09:00:00,
1204,10,Extreme Fear,2022-05-15 09:00:00,
1205,9,Extreme Fear,2022-05-14 09:00:00,
1206,10,Extreme Fear,2022-05-13 09:00:00,
1207,12,Extreme Fear,2022-05-12 09:00:00,
1208,12,Extreme Fear,2022-05-11 09:00:00,
1209,10,Extreme Fear,2022-05-10 09:00:00,
1210,11,Extreme Fear,2022-05-09 09:00:00,
1211,18,Extreme Fear,2022-05-08 09:00:00,
1212,23,Extreme Fear,2022-05-07 09:00:00,
1213,22,Extreme Fear,2022-05-06 09:00:00,
1214,27,Fear,2022-05-05 09:00:00,
1215,21,Extreme Fear,2022-05-04 09:00:00,
1216,27,Fear,2022-05-03 09:00:00,
1217,28,Fear,2022-05-02 09:00:00,
1218,22,Extreme Fear,2022-05-01 09:00:00,
1219,20,Extreme Fear,2022-04-30 09:00:00,
1220,23,Extreme Fear,2022-04-29 09:00:00,
1221,24,Extreme Fear,2022-04-28 09:00:00,
1222,21,Extreme Fear,2022-04-27 09:00:00,
1223,27,Fear,2022-04-26 09:00:00,
1224,23,Extreme Fear,2022-04-25 09:00:00,
1225,24,Extreme Fear,2022-04-24 09:00:00,
1226,24,Extreme Fear,2022-04-23 09:00:00,
1227,26,Fear,2022-04-22 09:00:00,
1228,27,Fear,2022-04-21 09:00:00,
1229,27,Fear,2022-04-20 09:00:00,
1230,27,Fear,2022-04-19 09:00:00,
1231,24,Extreme Fear,2022-04-18 09:00:00,
1232,28,Fear,2022-04-17 09:00:00,
1233,28,Fear,2022-04-16 09:00:00,
1234,22,Extreme Fear,2022-04-15 09:00:00,
1235,28,Fear,2022-04-14 09:00:00,
1236,25,Extreme Fear,2022-04-13 09:00:00,
1237,20,Extreme Fear,2022-04-12 09:00:00,
1238,32,Fear,2022-04-11 09:00:00,
1239,34,Fear,2022-04-10 09:00:00,
1240,30,Fear,2022-04-09 09:00:00,
1241,37,Fear,2022-04-08 09:00:00,
1242,34,Fear,2022-04-07 09:00:00,
1243,48,Neutral,2022-04-06 09:00:00,
1244,53,Neutral,2022-04-05 09:00:00,
1245,52,Neutral,2022-04-04 09:00:00,
1246,48,Neutral,2022-04-03 09:00:00,
1247,52,Neutral,2022-04-02 09:00:00,
1248,50,Neutral,2022-04-01 09:00:00,
1249,52,Neutral,2022-03-31 09:00:00,
1250,55,Greed,2022-03-30 09:00:00,
1251,56,Greed,2022-03-29 09:00:00,
1252,60,Greed,2022-03-28 09:00:00,
1253,49,Neutral,2022-03-27 09:00:00,
1254,51,Neutral,2022-03-26 09:00:00,
1255,47,Neutral,2022-03-25 09:00:00,
1256,40,Fear,2022-03-24 09:00:00,
1257,31,Fear,2022-03-23 09:00:00,
1258,26,Fear,2022-03-22 09:00:00,
1259,30,Fear,2022-03-21 09:00:00,
1260,31,Fear,2022-03-20 09:00:00,
1261,28,Fear,2022-03-19 09:00:00,
1262,25,Extreme Fear,2022-03-18 09:00:00,
1263,27,Fear,2022-03-17 09:00:00,
1264,24,Extreme Fear,2022-03-16 09:00:00,
1265,21,Extreme Fear,2022-03-15 09:00:00,
1266,23,Extreme Fear,2022-03-14 09:00:00,
1267,21,Extreme Fear,2022-03-13 09:00:00,
1268,22,Extreme Fear,2022-03-12 09:00:00,
1269,22,Extreme Fear,2022-03-11 09:00:00,
1270,28,Fear,2022-03-10 09:00:00,
1271,22,Extreme Fear,2022-03-09 09:00:00,
1272,21,Extreme Fear,2022-03-08 09:00:00,
1273,23,Extreme Fear,2022-03-07 09:00:00,
1274,22,Extreme Fear,2022-03-06 09:00:00,
1275,22,Extreme Fear,2022-03-05 09:00:00,
1276,33,Fear,2022-03-04 09:00:00,
1277,39,Fear,2022-03-03 09:00:00,
1278,52,Neutral,2022-03-02 09:00:00,
1279,51,Neutral,2022-03-01 09:00:00,
1280,20,Extreme Fear,2022-02-28 09:00:00,
1281,26,Fear,2022-02-27 09:00:00,
1282,26,Fear,2022-02-26 09:00:00,
1283,27,Fear,2022-02-25 09:00:00,
1284,23,Extreme Fear,2022-02-24 09:00:00,
1285,25,Extreme Fear,2022-02-23 09:00:00,
1286,20,Extreme Fear,2022-02-22 09:00:00,
1287,25,Extreme Fear,2022-02-21 09:00:00,
1288,27,Fear,2022-02-20 09:00:00,
1289,25,Extreme Fear,2022-02-19 09:00:00,
1290,30,Fear,2022-02-18 09:00:00,
1291,52,Neutral,2022-02-17 09:00:00,
1292,51,Neutral,2022-02-16 09:00:00,
1293,46,Fear,2022-02-15 09:00:00,
1294,46,Fear,2022-02-14 09:00:00,
1295,44,Fear,2022-02-13 09:00:00,
1296,44,Fear,2022-02-12 09:00:00,
1297,50,Neutral,2022-02-11 09:00:00,
1298,50,Neutral,2022-02-10 09:00:00,
1299,54,Neutral,2022-02-09 09:00:00,
1300,48,Neutral,2022-02-08 09:00:00,
1301,45,Fear,2022-02-07 09:00:00,
1302,37,Fear,2022-02-06 09:00:00,
1303,33,Fear,2022-02-05 09:00:00,
1304,20,Extreme Fear,2022-02-04 09:00:00,
1305,20,Extreme Fear,2022-02-03 09:00:00,
1306,28,Fear,2022-02-02 09:00:00,
1307,26,Fear,2022-02-01 09:00:00,
1308,20,Extreme Fear,2022-01-31 09:00:00,
1309,29,Fear,2022-01-30 09:00:00,
1310,24,Extreme Fear,2022-01-29 09:00:00,
1311,24,Extreme Fear,2022-01-28 09:00:00,
1312,20,Extreme Fear,2022-01-27 09:00:00,
1313,23,Extreme Fear,2022-01-26 09:00:00,
1314,12,Extreme Fear,2022-01-25 09:00:00,
1315,13,Extreme Fear,2022-01-24 09:00:00,
1316,11,Extreme Fear,2022-01-23 09:00:00,
1317,13,Extreme Fear,2022-01-22 09:00:00,
1318,19,Extreme Fear,2022-01-21 09:00:00,
1319,24,Extreme Fear,2022-01-20 09:00:00,
1320,24,Extreme Fear,2022-01-19 09:00:00,
1321,24,Extreme Fear,2022-01-18 09:00:00,
1322,22,Extreme Fear,2022-01-17 09:00:00,
1323,21,Extreme Fear,2022-01-16 09:00:00,
1324,23,Extreme Fear,2022-01-15 09:00:00,
1325,21,Extreme Fear,2022-01-14 09:00:00,
1326,21,Extreme Fear,2022-01-13 09:00:00,
1327,22,Extreme Fear,2022-01-12 09:00:00,
1328,21,Extreme Fear,2022-01-11 09:00:00,
1329,23,Extreme Fear,2022-01-10 09:00:00,
1330,23,Extreme Fear,2022-01-09 09:00:00,
1331,10,Extreme Fear,2022-01-08 09:00:00,
1332,18,Extreme Fear,2022-01-07 09:00:00,
1333,15,Extreme Fear,2022-01-06 09:00:00,
1334,24,Extreme Fear,2022-01-05 09:00:00,
1335,23,Extreme Fear,2022-01-04 09:00:00,
1336,29,Fear,2022-01-03 09:00:00,
1337,29,Fear,2022-01-02 09:00:00,
1338,21,Extreme Fear,2022-01-01 09:00:00,
1339,28,Fear,2021-12-31 09:00:00,
1340,22,Extreme Fear,2021-12-30 09:00:00,
1341,27,Fear,2021-12-29 09:00:00,
1342,41,Fear,2021-12-28 09:00:00,
1343,40,Fear,2021-12-27 09:00:00,
1344,37,Fear,2021-12-26 09:00:00,
1345,39,Fear,2021-12-25 09:00:00,
1346,41,Fear,2021-12-24 09:00:00,
1347,34,Fear,2021-12-23 09:00:00,
1348,45,Fear,2021-12-22 09:00:00,
1349,27,Fear,2021-12-21 09:00:00,
1350,25,Extreme Fear,2021-12-20 09:00:00,
1351,29,Fear,2021-12-19 09:00:00,
1352,24,Extreme Fear,2021-12-18 09:00:00,
1353,23,Extreme Fear,2021-12-17 09:00:00,
1354,29,Fear,2021-12-16 09:00:00,
1355,28,Fear,2021-12-15 09:00:00,
1356,21,Extreme Fear,2021-12-14 09:00:00,
1357,28,Fear,2021-12-13 09:00:00,
1358,27,Fear,2021-12-12 09:00:00,
1359,16,Extreme Fear,2021-12-11 09:00:00,
1360,24,Extreme Fear,2021-12-10 09:00:00,
1361,29,Fear,2021-12-09 09:00:00,
1362,28,Fear,2021-12-08 09:00:00,
1363,25,Extreme Fear,2021-12-07 09:00:00,
1364,16,Extreme Fear,2021-12-06 09:00:00,
1365,18,Extreme Fear,2021-12-05 09:00:00,
1366,25,Extreme Fear,2021-12-04 09:00:00,
1367,31,Fear,2021-12-03 09:00:00,
1368,32,Fear,2021-12-02 09:00:00,
1369,34,Fear,2021-12-01 09:00:00,
1370,40,Fear,2021-11-30 09:00:00,
1371,33,Fear,2021-11-29 09:00:00,
1372,27,Fear,2021-11-28 09:00:00,
1373,21,Extreme Fear,2021-11-27 09:00:00,
1374,47,Neutral,2021-11-26 09:00:00,
1375,32,Fear,2021-11-25 09:00:00,
1376,42,Fear,2021-11-24 09:00:00,
1377,33,Fear,2021-11-23 09:00:00,
1378,50,Neutral,2021-11-22 09:00:00,
1379,49,Neutral,2021-11-21 09:00:00,
1380,43,Fear,2021-11-20 09:00:00,
1381,34,Fear,2021-11-19 09:00:00,
1382,54,Neutral,2021-11-18 09:00:00,
1383,52,Neutral,2021-11-17 09:00:00,
1384,71,Greed,2021-11-16 09:00:00,
1385,72,Greed,2021-11-15 09:00:00,
1386,74,Greed,2021-11-14 09:00:00,
1387,72,Greed,2021-11-13 09:00:00,
1388,74,Greed,2021-11-12 09:00:00,
1389,77,Extreme Greed,2021-11-11 09:00:00,
1390,75,Greed,2021-11-10 09:00:00,
1391,84,Extreme Greed,2021-11-09 09:00:00,
1392,75,Greed,2021-11-08 09:00:00,
1393,73,Greed,2021-11-07 09:00:00,
1394,71,Greed,2021-11-06 09:00:00,
1395,73,Greed,2021-11-05 09:00:00,
1396,73,Greed,2021-11-04 09:00:00,
1397,76,Extreme Greed,2021-11-03 09:00:00,
1398,73,Greed,2021-11-02 09:00:00,
1399,74,Greed,2021-11-01 09:00:00,
1400,74,Greed,2021-10-31 09:00:00,
1401,73,Greed,2021-10-30 09:00:00,
1402,70,Greed,2021-10-29 09:00:00,
1403,66,Greed,2021-10-28 09:00:00,
1404,73,Greed,2021-10-27 09:00:00,
1405,76,Extreme Greed,2021-10-26 09:00:00,
1406,72,Greed,2021-10-25 09:00:00,
1407,73,Greed,2021-10-24 09:00:00,
1408,74,Greed,2021-10-23 09:00:00,
1409,75,Greed,2021-10-22 09:00:00,
1410,84,Extreme Greed,2021-10-21 09:00:00,
1411,82,Extreme Greed,2021-10-20 09:00:00,
1412,75,Greed,2021-10-19 09:00:00,
1413,78,Extreme Greed,2021-10-18 09:00:00,
1414,79,Extreme Greed,2021-10-17 09:00:00,
1415,78,Extreme Greed,2021-10-16 09:00:00,
1416,71,Greed,2021-10-15 09:00:00,
1417,70,Greed,2021-10-14 09:00:00,
1418,70,Greed,2021-10-13 09:00:00,
1419,78,Extreme Greed,2021-10-12 09:00:00,
1420,71,Greed,2021-10-11 09:00:00,
1421,71,Greed,2021-10-10 09:00:00,
1422,72,Greed,2021-10-09 09:00:00,
1423,74,Greed,2021-10-08 09:00:00,
1424,76,Extreme Greed,2021-10-07 09:00:00,
1425,68,Greed,2021-10-06 09:00:00,
1426,59,Greed,2021-10-05 09:00:00,
1427,54,Neutral,2021-10-04 09:00:00,
1428,49,Neutral,2021-10-03 09:00:00,
1429,54,Neutral,2021-10-02 09:00:00,
1430,27,Fear,2021-10-01 09:00:00,
1431,20,Extreme Fear,2021-09-30 09:00:00,
1432,24,Extreme Fear,2021-09-29 09:00:00,
1433,25,Extreme Fear,2021-09-28 09:00:00,
1434,26,Fear,2021-09-27 09:00:00,
1435,27,Fear,2021-09-26 09:00:00,
1436,28,Fear,2021-09-25 09:00:00,
1437,33,Fear,2021-09-24 09:00:00,
1438,27,Fear,2021-09-23 09:00:00,
1439,21,Extreme Fear,2021-09-22 09:00:00,
1440,27,Fear,2021-09-21 09:00:00,
1441,50,Neutral,2021-09-20 09:00:00,
1442,53,Neutral,2021-09-19 09:00:00,
1443,50,Neutral,2021-09-18 09:00:00,
1444,48,Neutral,2021-09-17 09:00:00,
1445,53,Neutral,2021-09-16 09:00:00,
1446,49,Neutral,2021-09-15 09:00:00,
1447,30,Fear,2021-09-14 09:00:00,
1448,44,Fear,2021-09-13 09:00:00,
1449,32,Fear,2021-09-12 09:00:00,
1450,31,Fear,2021-09-11 09:00:00,
1451,46,Fear,2021-09-10 09:00:00,
1452,45,Fear,2021-09-09 09:00:00,
1453,47,Neutral,2021-09-08 09:00:00,
1454,79,Extreme Greed,2021-09-07 09:00:00,
1455,79,Extreme Greed,2021-09-06 09:00:00,
1456,73,Greed,2021-09-05 09:00:00,
1457,72,Greed,2021-09-04 09:00:00,
1458,74,Greed,2021-09-03 09:00:00,
1459,74,Greed,2021-09-02 09:00:00,
1460,71,Greed,2021-09-01 09:00:00,
1461,73,Greed,2021-08-31 09:00:00,
1462,73,Greed,2021-08-30 09:00:00,
1463,72,Greed,2021-08-29 09:00:00,
1464,78,Extreme Greed,2021-08-28 09:00:00,
1465,71,Greed,2021-08-27 09:00:00,
1466,75,Greed,2021-08-26 09:00:00,
1467,73,Greed,2021-08-25 09:00:00,
1468,79,Extreme Greed,2021-08-24 09:00:00,
1469,79,Extreme Greed,2021-08-23 09:00:00,
1470,76,Extreme Greed,2021-08-22 09:00:00,
1471,78,Extreme Greed,2021-08-21 09:00:00,
1472,70,Greed,2021-08-20 09:00:00,
1473,70,Greed,2021-08-19 09:00:00,
1474,73,Greed,2021-08-18 09:00:00,
1475,72,Greed,2021-08-17 09:00:00,
1476,72,Greed,2021-08-16 09:00:00,
1477,71,Greed,2021-08-15 09:00:00,
1478,76,Extreme Greed,2021-08-14 09:00:00,
1479,70,Greed,2021-08-13 09:00:00,
1480,70,Greed,2021-08-12 09:00:00,
1481,70,Greed,2021-08-11 09:00:00,
1482,71,Greed,2021-08-10 09:00:00,
1483,65,Greed,2021-08-09 09:00:00,
1484,74,Greed,2021-08-08 09:00:00,
1485,69,Greed,2021-08-07 09:00:00,
1486,52,Neutral,2021-08-06 09:00:00,
1487,50,Neutral,2021-08-05 09:00:00,
1488,42,Fear,2021-08-04 09:00:00,
1489,48,Neutral,2021-08-03 09:00:00,
1490,48,Neutral,2021-08-02 09:00:00,
1491,60,Greed,2021-08-01 09:00:00,
1492,60,Greed,2021-07-31 09:00:00,
1493,53,Neutral,2021-07-30 09:00:00,
1494,50,Neutral,2021-07-29 09:00:00,
1495,50,Neutral,2021-07-28 09:00:00,
1496,32,Fear,2021-07-27 09:00:00,
1497,26,Fear,2021-07-26 09:00:00,
1498,27,Fear,2021-07-25 09:00:00,
1499,22,Extreme Fear,2021-07-24 09:00:00,
1500,23,Extreme Fear,2021-07-23 09:00:00,
1501,21,Extreme Fear,2021-07-22 09:00:00,
1502,10,Extreme Fear,2021-07-21 09:00:00,
1503,19,Extreme Fear,2021-07-20 09:00:00,
1504,24,Extreme Fear,2021-07-19 09:00:00,
1505,19,Extreme Fear,2021-07-18 09:00:00,
1506,15,Extreme Fear,2021-07-17 09:00:00,
1507,22,Extreme Fear,2021-07-16 09:00:00,
1508,20,Extreme Fear,2021-07-15 09:00:00,
1509,21,Extreme Fear,2021-07-14 09:00:00,
1510,20,Extreme Fear,2021-07-13 09:00:00,
1511,25,Extreme Fear,2021-07-12 09:00:00,
1512,20,Extreme Fear,2021-07-11 09:00:00,
1513,20,Extreme Fear,2021-07-10 09:00:00,
1514,20,Extreme Fear,2021-07-09 09:00:00,
1515,20,Extreme Fear,2021-07-08 09:00:00,
1516,28,Fear,2021-07-07 09:00:00,
1517,20,Extreme Fear,2021-07-06 09:00:00,
1518,29,Fear,2021-07-05 09:00:00,
1519,27,Fear,2021-07-04 09:00:00,
1520,24,Extreme Fear,2021-07-03 09:00:00,
1521,21,Extreme Fear,2021-07-02 09:00:00,
1522,28,Fear,2021-07-01 09:00:00,
1523,28,Fear,2021-06-30 09:00:00,
1524,25,Extreme Fear,2021-06-29 09:00:00,
1525,25,Extreme Fear,2021-06-28 09:00:00,
1526,22,Extreme Fear,2021-06-27 09:00:00,
1527,20,Extreme Fear,2021-06-26 09:00:00,
1528,27,Fear,2021-06-25 09:00:00,
1529,22,Extreme Fear,2021-06-24 09:00:00,
1530,14,Extreme Fear,2021-06-23 09:00:00,
1531,10,Extreme Fear,2021-06-22 09:00:00,
1532,23,Extreme Fear,2021-06-21 09:00:00,
1533,21,Extreme Fear,2021-06-20 09:00:00,
1534,23,Extreme Fear,2021-06-19 09:00:00,
1535,25,Extreme Fear,2021-06-18 09:00:00,
1536,26,Fear,2021-06-17 09:00:00,
1537,33,Fear,2021-06-16 09:00:00,
1538,38,Fear,2021-06-15 09:00:00,
1539,28,Fear,2021-06-14 09:00:00,
1540,23,Extreme Fear,2021-06-13 09:00:00,
1541,28,Fear,2021-06-12 09:00:00,
1542,21,Extreme Fear,2021-06-11 09:00:00,
1543,21,Extreme Fear,2021-06-10 09:00:00,
1544,14,Extreme Fear,2021-06-09 09:00:00,
1545,13,Extreme Fear,2021-06-08 09:00:00,
1546,15,Extreme Fear,2021-06-07 09:00:00,
1547,17,Extreme Fear,2021-06-06 09:00:00,
1548,24,Extreme Fear,2021-06-05 09:00:00,
1549,27,Fear,2021-06-04 09:00:00,
1550,24,Extreme Fear,2021-06-03 09:00:00,
1551,23,Extreme Fear,2021-06-02 09:00:00,
1552,20,Extreme Fear,2021-06-01 09:00:00,
1553,18,Extreme Fear,2021-05-31 09:00:00,
1554,10,Extreme Fear,2021-05-30 09:00:00,
1555,18,Extreme Fear,2021-05-29 09:00:00,
1556,21,Extreme Fear,2021-05-28 09:00:00,
1557,27,Fear,2021-05-27 09:00:00,
1558,22,Extreme Fear,2021-05-26 09:00:00,
1559,22,Extreme Fear,2021-05-25 09:00:00,
1560,10,Extreme Fear,2021-05-24 09:00:00,
1561,14,Extreme Fear,2021-05-23 09:00:00,
1562,12,Extreme Fear,2021-05-22 09:00:00,
1563,19,Extreme Fear,2021-05-21 09:00:00,
1564,11,Extreme Fear,2021-05-20 09:00:00,
1565,23,Extreme Fear,2021-05-19 09:00:00,
1566,21,Extreme Fear,2021-05-18 09:00:00,
1567,27,Fear,2021-05-17 09:00:00,
1568,20,Extreme Fear,2021-05-16 09:00:00,
1569,27,Fear,2021-05-15 09:00:00,
1570,26,Fear,2021-05-14 09:00:00,
1571,31,Fear,2021-05-13 09:00:00,
1572,68,Greed,2021-05-12 09:00:00,
1573,61,Greed,2021-05-11 09:00:00,
1574,72,Greed,2021-05-10 09:00:00,
1575,73,Greed,2021-05-09 09:00:00,
1576,67,Greed,2021-05-08 09:00:00,
1577,64,Greed,2021-05-07 09:00:00,
1578,65,Greed,2021-05-06 09:00:00,
1579,48,Neutral,2021-05-05 09:00:00,
1580,68,Greed,2021-05-04 09:00:00,
1581,61,Greed,2021-05-03 09:00:00,
1582,66,Greed,2021-05-02 09:00:00,
1583,68,Greed,2021-05-01 09:00:00,
1584,51,Neutral,2021-04-30 09:00:00,
1585,52,Neutral,2021-04-29 09:00:00,
1586,59,Greed,2021-04-28 09:00:00,
1587,50,Neutral,2021-04-27 09:00:00,
1588,27,Fear,2021-04-26 09:00:00,
1589,31,Fear,2021-04-25 09:00:00,
1590,37,Fear,2021-04-24 09:00:00,
1591,55,Greed,2021-04-23 09:00:00,
1592,65,Greed,2021-04-22 09:00:00,
1593,73,Greed,2021-04-21 09:00:00,
1594,73,Greed,2021-04-20 09:00:00,
1595,74,Greed,2021-04-19 09:00:00,
1596,79,Extreme Greed,2021-04-18 09:00:00,
1597,76,Extreme Greed,2021-04-17 09:00:00,
1598,78,Extreme Greed,2021-04-16 09:00:00,
1599,79,Extreme Greed,2021-04-15 09:00:00,
1600,75,Greed,2021-04-14 09:00:00,
1601,74,Greed,2021-04-13 09:00:00,
1602,74,Greed,2021-04-12 09:00:00,
1603,76,Extreme Greed,2021-04-11 09:00:00,
1604,70,Greed,2021-04-10 09:00:00,
1605,70,Greed,2021-04-09 09:00:00,
1606,73,Greed,2021-04-08 09:00:00,
1607,72,Greed,2021-04-07 09:00:00,
1608,75,Greed,2021-04-06 09:00:00,
1609,71,Greed,2021-04-05 09:00:00,
1610,74,Greed,2021-04-04 09:00:00,
1611,73,Greed,2021-04-03 09:00:00,
1612,74,Greed,2021-04-02 09:00:00,
1613,74,Greed,2021-04-01 09:00:00,
1614,76,Extreme Greed,2021-03-31 09:00:00,
1615,72,Greed,2021-03-30 09:00:00,
1616,72,Greed,2021-03-29 09:00:00,
1617,74,Greed,2021-03-28 09:00:00,
1618,65,Greed,2021-03-27 09:00:00,
1619,54,Neutral,2021-03-26 09:00:00,
1620,60,Greed,2021-03-25 09:00:00,
1621,65,Greed,2021-03-24 09:00:00,
1622,66,Greed,2021-03-23 09:00:00,
1623,70,Greed,2021-03-22 09:00:00,
1624,73,Greed,2021-03-21 09:00:00,
1625,75,Greed,2021-03-20 09:00:00,
1626,71,Greed,2021-03-19 09:00:00,
1627,72,Greed,2021-03-18 09:00:00,
1628,71,Greed,2021-03-17 09:00:00,
1629,71,Greed,2021-03-16 09:00:00,
1630,76,Extreme Greed,2021-03-15 09:00:00,
1631,78,Extreme Greed,2021-03-14 09:00:00,
1632,74,Greed,2021-03-13 09:00:00,
1633,70,Greed,2021-03-12 09:00:00,
1634,73,Greed,2021-03-11 09:00:00,
1635,68,Greed,2021-03-10 09:00:00,
1636,81,Extreme Greed,2021-03-09 09:00:00,
1637,81,Extreme Greed,2021-03-08 09:00:00,
1638,76,Extreme Greed,2021-03-07 09:00:00,
1639,77,Extreme Greed,2021-03-06 09:00:00,
1640,77,Extreme Greed,2021-03-05 09:00:00,
1641,84,Extreme Greed,2021-03-04 09:00:00,
1642,78,Extreme Greed,2021-03-03 09:00:00,
1643,78,Extreme Greed,2021-03-02 09:00:00,
1644,38,Fear,2021-03-01 09:00:00,
1645,55,Greed,2021-02-28 09:00:00,
1646,56,Greed,2021-02-27 09:00:00,
1647,55,Greed,2021-02-26 09:00:00,
1648,79,Extreme Greed,2021-02-25 09:00:00,
1649,76,Extreme Greed,2021-02-24 09:00:00,
1650,94,Extreme Greed,2021-02-23 09:00:00,
1651,94,Extreme Greed,2021-02-22 09:00:00,
1652,91,Extreme Greed,2021-02-21 09:00:00,
1653,91,Extreme Greed,2021-02-20 09:00:00,
1654,93,Extreme Greed,2021-02-19 09:00:00,
1655,91,Extreme Greed,2021-02-18 09:00:00,
1656,95,Extreme Greed,2021-02-17 09:00:00,
1657,95,Extreme Greed,2021-02-16 09:00:00,
1658,93,Extreme Greed,2021-02-15 09:00:00,
1659,95,Extreme Greed,2021-02-14 09:00:00,
1660,92,Extreme Greed,2021-02-13 09:00:00,
1661,92,Extreme Greed,2021-02-12 09:00:00,
1662,93,Extreme Greed,2021-02-11 09:00:00,
1663,92,Extreme Greed,2021-02-10 09:00:00,
1664,95,Extreme Greed,2021-02-09 09:00:00,
1665,83,Extreme Greed,2021-02-08 09:00:00,
1666,86,Extreme Greed,2021-02-07 09:00:00,
1667,84,Extreme Greed,2021-02-06 09:00:00,
1668,81,Extreme Greed,2021-02-05 09:00:00,
1669,80,Extreme Greed,2021-02-04 09:00:00,
1670,78,Extreme Greed,2021-02-03 09:00:00,
1671,76,Extreme Greed,2021-02-02 09:00:00,
1672,77,Extreme Greed,2021-02-01 09:00:00,
1673,78,Extreme Greed,2021-01-31 09:00:00,
1674,76,Extreme Greed,2021-01-30 09:00:00,
1675,77,Extreme Greed,2021-01-29 09:00:00,
1676,55,Greed,2021-01-28 09:00:00,
1677,78,Extreme Greed,2021-01-27 09:00:00,
1678,71,Greed,2021-01-26 09:00:00,
1679,74,Greed,2021-01-25 09:00:00,
1680,70,Greed,2021-01-24 09:00:00,
1681,74,Greed,2021-01-23 09:00:00,
1682,40,Fear,2021-01-22 09:00:00,
1683,75,Greed,2021-01-21 09:00:00,
1684,78,Extreme Greed,2021-01-20 09:00:00,
1685,80,Extreme Greed,2021-01-19 09:00:00,
1686,79,Extreme Greed,2021-01-18 09:00:00,
1687,79,Extreme Greed,2021-01-17 09:00:00,
1688,84,Extreme Greed,2021-01-16 09:00:00,
1689,88,Extreme Greed,2021-01-15 09:00:00,
1690,83,Extreme Greed,2021-01-14 09:00:00,
1691,78,Extreme Greed,2021-01-13 09:00:00,
1692,84,Extreme Greed,2021-01-12 09:00:00,
1693,90,Extreme Greed,2021-01-11 09:00:00,
1694,94,Extreme Greed,2021-01-10 09:00:00,
1695,93,Extreme Greed,2021-01-09 09:00:00,
1696,93,Extreme Greed,2021-01-08 09:00:00,
1697,91,Extreme Greed,2021-01-07 09:00:00,
1698,95,Extreme Greed,2021-01-06 09:00:00,
1699,93,Extreme Greed,2021-01-05 09:00:00,
1700,94,Extreme Greed,2021-01-04 09:00:00,
1701,93,Extreme Greed,2021-01-03 09:00:00,
1702,94,Extreme Greed,2021-01-02 09:00:00,
1703,94,Extreme Greed,2021-01-01 09:00:00,
1704,95,Extreme Greed,2020-12-31 09:00:00,
1705,91,Extreme Greed,2020-12-30 09:00:00,
1706,91,Extreme Greed,2020-12-29 09:00:00,
1707,92,Extreme Greed,2020-12-28 09:00:00,
1708,91,Extreme Greed,2020-12-27 09:00:00,
1709,93,Extreme Greed,2020-12-26 09:00:00,
1710,94,Extreme Greed,2020-12-25 09:00:00,
1711,86,Extreme Greed,2020-12-24 09:00:00,
1712,93,Extreme Greed,2020-12-23 09:00:00,
1713,88,Extreme Greed,2020-12-22 09:00:00,
1714,92,Extreme Greed,2020-12-21 09:00:00,
1715,92,Extreme Greed,2020-12-20 09:00:00,
1716,93,Extreme Greed,2020-12-19 09:00:00,
1717,95,Extreme Greed,2020-12-18 09:00:00,
1718,92,Extreme Greed,2020-12-17 09:00:00,
1719,92,Extreme Greed,2020-12-16 09:00:00,
1720,91,Extreme Greed,2020-12-15 09:00:00,
1721,95,Extreme Greed,2020-12-14 09:00:00,
1722,91,Extreme Greed,2020-12-13 09:00:00,
1723,90,Extreme Greed,2020-12-12 09:00:00,
1724,89,Extreme Greed,2020-12-11 09:00:00,
1725,94,Extreme Greed,2020-12-10 09:00:00,
1726,86,Extreme Greed,2020-12-09 09:00:00,
1727,95,Extreme Greed,2020-12-08 09:00:00,
1728,94,Extreme Greed,2020-12-07 09:00:00,
1729,95,Extreme Greed,2020-12-06 09:00:00,
1730,93,Extreme Greed,2020-12-05 09:00:00,
1731,92,Extreme Greed,2020-12-04 09:00:00,
1732,92,Extreme Greed,2020-12-03 09:00:00,
1733,92,Extreme Greed,2020-12-02 09:00:00,
1734,95,Extreme Greed,2020-12-01 09:00:00,
1735,88,Extreme Greed,2020-11-30 09:00:00,
1736,89,Extreme Greed,2020-11-29 09:00:00,
1737,87,Extreme Greed,2020-11-28 09:00:00,
1738,86,Extreme Greed,2020-11-27 09:00:00,
1739,93,Extreme Greed,2020-11-26 09:00:00,
1740,94,Extreme Greed,2020-11-25 09:00:00,
1741,88,Extreme Greed,2020-11-24 09:00:00,
1742,90,Extreme Greed,2020-11-23 09:00:00,
1743,94,Extreme Greed,2020-11-22 09:00:00,
1744,91,Extreme Greed,2020-11-21 09:00:00,
1745,86,Extreme Greed,2020-11-20 09:00:00,
1746,94,Extreme Greed,2020-11-19 09:00:00,
1747,91,Extreme Greed,2020-11-18 09:00:00,
1748,86,Extreme Greed,2020-11-17 09:00:00,
1749,90,Extreme Greed,2020-11-16 09:00:00,
1750,86,Extreme Greed,2020-11-15 09:00:00,
1751,90,Extreme Greed,2020-11-14 09:00:00,
1752,89,Extreme Greed,2020-11-13 09:00:00,
1753,87,Extreme Greed,2020-11-12 09:00:00,
1754,86,Extreme Greed,2020-11-11 09:00:00,
1755,90,Extreme Greed,2020-11-10 09:00:00,
1756,90,Extreme Greed,2020-11-09 09:00:00,
1757,82,Extreme Greed,2020-11-08 09:00:00,
1758,88,Extreme Greed,2020-11-07 09:00:00,
